30,50,50,50
31,50,50,40
32,50,40,40
33,40,40,40
34,40,40,40
35,40,40,40
36,40,40,40
37,40,40,40
38,40,40,50
39,40,50,50
40,50,50,50
41,50,50,50
42,50,50,40
43,50,40,40
44,40,40,50
45,40,50,50
46,50,50,40
47,50,40,40
48,40,40,30
49,40,30,30
50,30,30,30
51,30,30,30
52,30,30,30
53,30,30,40
54,30,40,40
55,40,40,40
56,40,40,40
57,40,40,40
58,40,40,40
59,40,40,30
60,40,30,30
61,30,30,30
62,30,30,30
63,30,30,30
64,30,30,30
65,30,30,30
66,30,30,20
67,30,20,30
68,20,30,30
69,30,30,30
70,30,30,30
71,30,30,30
72,30,30,40
73,30,40,40
74,40,40,40
75,40,40,50
76,40,50,50
77,50,50,50
78,50,50,50
79,50,50,40
80,50,40,40
81,40,40,30
82,40,30,30
83,30,30,30
84,30,30,30
85,30,30,30
86,30,30,30
87,30,30,30
88,30,30,30
89,30,30,40
90,30,40,40
91,40,40,40
92,40,40,40
93,40,40,40
94,40,40,40
95,40,40,50
96,40,50,40
97,50,40,40
98,40,40,40
99,40,40,40
100,40,40,40
101,40,40,30
102,40,30,30
103,30,30,30
104,30,30,30
105,30,30,30
106,30,30,30
107,30,30,30
108,30,30,40
109,30,40,40
110,40,40,40
111,40,40,40
112,40,40,50
113,40,50,50
114,50,50,50
115,50,50,50
116,50,50,40
117,50,40,40
118,40,40,40
119,40,40,30
120,40,30,30
121,30,30,30
122,30,30,30
123,30,30,30
124,30,30,30
125,30,30,30
126,30,30,20
127,30,20,20
128,20,20,20
129,20,20,20
130,20,20,20
131,20,20,20
132,20,20,20
133,20,20,20
134,20,20,20
135,20,20,20
136,20,20,20
137,20,20,20
138,20,20,20
1,20,20,5
2,20,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,5
8,5,5,5
9,5,5,5
10,5,5,5
11,5,5,5
12,5,5,5
13,5,5,5
14,5,5,5
15,5,5,5
16,5,5,5
17,5,5,5
18,5,5,5
19,5,5,5
20,5,5,5
21,5,5,10
22,5,10,10
23,10,10,10
24,10,10,10
25,10,10,20
26,10,20,10
27,20,10,10
28,10,10,10
29,10,10,10
30,10,10,10
31,10,10,10
32,10,10,10
33,10,10,10
34,10,10,10
35,10,10,10
36,10,10,10
37,10,10,10
38,10,10,10
39,10,10,10
40,10,10,10
41,10,10,10
42,10,10,10
43,10,10,5
44,10,5,5
45,5,5,5
46,5,5,5
47,5,5,5
48,5,5,5
49,5,5,5
50,5,5,5
51,5,5,5
52,5,5,5
53,5,5,5
54,5,5,10
55,5,10,10
56,10,10,10
57,10,10,10
58,10,10,10
59,10,10,10
60,10,10,10
61,10,10,10
62,10,10,10
63,10,10,10
64,10,10,10
65,10,10,10
66,10,10,5
67,10,5,5
68,5,5,5
69,5,5,5
70,5,5,5
71,5,5,5
72,5,5,5
73,5,5,5
74,5,5,5
75,5,5,5
76,5,5,5
77,5,5,5
78,5,5,5
79,5,5,5
80,5,5,5
81,5,5,5
82,5,5,5
83,5,5,5
84,5,5,5
85,5,5,5
86,5,5,5
87,5,5,5
88,5,5,5
89,5,5,5
90,5,5,5
91,5,5,5
92,5,5,5
93,5,5,5
94,5,5,5
95,5,5,5
96,5,5,10
97,5,10,10
98,10,10,10
99,10,10,10
100,10,10,10
101,10,10,10
102,10,10,10
103,10,10,10
104,10,10,10
105,10,10,10
106,10,10,10
107,10,10,10
108,10,10,10
109,10,10,10
110,10,10,5
111,10,5,5
112,5,5,5
113,5,5,5
114,5,5,5
115,5,5,5
116,5,5,5
117,5,5,5
118,5,5,5
119,5,5,5
120,5,5,5
121,5,5,5
122,5,5,5
123,5,5,5
124,5,5,5
125,5,5,5
126,5,5,5
127,5,5,5
128,5,5,5
129,5,5,5
130,5,5,5
131,5,5,5
132,5,5,5
133,5,5,5
134,5,5,5
135,5,5,5
136,5,5,5
137,5,5,5
138,5,5,5
139,5,5,5
140,5,5,5
141,5,5,5
142,5,5,5
143,5,5,5
144,5,5,5
1,5,5,5
2,5,5,5
3,5,5,5
4,5,5,5
5,5,5,5
6,5,5,5
7,5,5,5
8,5,5,5
9,5,5,5
10,5,5,5
11,5,5,5
12,5,5,5
13,5,5,5
14,5,5,5
15,5,5,5
16,5,5,5
17,5,5,5
18,5,5,5
19,5,5,5
20,5,5,10
21,5,10,10
22,10,10,10
23,10,10,10
24,10,10,20
25,10,20,20
26,20,20,20
27,20,20,20
28,20,20,20
29,20,20,20
30,20,20,20
31,20,20,10
32,20,10,10
33,10,10,10
34,10,10,10
35,10,10,10
36,10,10,10
37,10,10,20
38,10,20,20
39,20,20,20
40,20,20,20
41,20,20,20
42,20,20,20
43,20,20,20
44,20,20,20
45,20,20,30
46,20,30,30
47,30,30,30
48,30,30,30
49,30,30,30
50,30,30,20
51,30,20,20
52,20,20,20
53,20,20,20
54,20,20,20
55,20,20,20
56,20,20,20
57,20,20,20
58,20,20,20
59,20,20,20
60,20,20,20
61,20,20,20
62,20,20,20
63,20,20,30
64,20,30,30
65,30,30,30
66,30,30,30
67,30,30,30
68,30,30,30
69,30,30,20
70,30,20,20
71,20,20,20
72,20,20,20
73,20,20,20
74,20,20,20
75,20,20,20
76,20,20,20
77,20,20,20
78,20,20,20
79,20,20,20
80,20,20,20
81,20,20,20
82,20,20,30
83,20,30,30
84,30,30,20
85,30,20,20
86,20,20,20
87,20,20,20
88,20,20,20
89,20,20,20
90,20,20,20
91,20,20,20
92,20,20,20
93,20,20,20
94,20,20,20
95,20,20,20
96,20,20,20
97,20,20,20
98,20,20,20
99,20,20,20
100,20,20,30
101,20,30,30
102,30,30,20
103,30,20,20
104,20,20,20
105,20,20,20
106,20,20,20
107,20,20,20
108,20,20,20
109,20,20,20
110,20,20,20
111,20,20,20
112,20,20,20
113,20,20,20
114,20,20,20
115,20,20,20
116,20,20,20
117,20,20,20
118,20,20,20
119,20,20,20
120,20,20,20
121,20,20,20
122,20,20,20
123,20,20,20
124,20,20,20
125,20,20,20
126,20,20,10
127,20,10,10
128,10,10,10
129,10,10,10
130,10,10,10
131,10,10,10
132,10,10,10
133,10,10,10
134,10,10,10
135,10,10,10
136,10,10,10
137,10,10,10
